Segment ID|Station ID|Station Description|Start Date|Start Time|Start Depth|End Date|End Time|End Depth|Submitting Entity|Collecting Entity|Monitoring Type|Composite Category|Composite Type|Parameter Name|Parameter Code|GTLT|Value|RFA/Tag ID|Station Latitude|Station Longitude|Comments
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.43|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||19|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||184|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||17|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLUORIDE, TOTAL (MG/L AS F)|00951||0.4|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||770|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E.COLI, COLILERT, IDEXX, HOLDING TIME|31704||7|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/28/2011|10:27|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|70953||26.1|1278895|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456|06/27/2005|10:12||06/27/2005|12:30|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||BIOLOGICAL DATA|89888||201||28.9281|-96.171178|BIBI = 35  ALU = High
1502|12517|TRES PALACIOS CREEK AT FM 456|09/28/2005|11:22||09/28/2005|11:22|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||BIOLOGICAL DATA|89888||201||28.9281|-96.171178|BIBI = 32  ALU = High
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||318|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||9|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630|<|0.04|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.51|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PHOSPHORUS, TOTAL, WET METHOD (MG/L AS P)|00665||0.52|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||8|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||162|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||23|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|70953||39|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLUORIDE, TOTAL (MG/L AS F)|00951||0.28|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||220|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/04/2012|10:09|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E.COLI, COLILERT, IDEXX, HOLDING TIME|31704||7|1303611|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER|89835||1||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE|82903||0.3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053|>|7||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||8||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||7.2||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||820||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (METERS)|00078||0.15||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||16||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||07/05/2012|10:33|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||28.7||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER|89835||1||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DEPTH OF BOTTOM OF WATER BODY AT SAMPLE SITE|82903||0.6||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053||8||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||8.3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||10.2||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||1060||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW SEVERITY:1=No Flow,2=Low,3=Normal,4=Flood,5=High,6=Dry|01351||3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (METERS)|00078||0.14||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||14||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||23.6||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW MTH 1=GAGE 2=ELEC 3=MECH 4=WEIR/FLU 5=DOPPLER|89835||1||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||DAYS SINCE PRECIPITATION EVENT (DAYS)|72053|>|7||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||PH (STANDARD UNITS)|00400||8||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||OXYGEN, DISSOLVED (MG/L)|00300||7.3||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TEMPERATURE, WATER (DEGREES CENTIGRADE)|00010||26.6||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)|00094||960||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||TRANSPARENCY, SECCHI DISC (METERS)|00078||0.17||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.3|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLOW  STREAM, INSTANTANEOUS (CUBIC FEET PER SEC)|00061||13||28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||256|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||45|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||10|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLUORIDE, TOTAL (MG/L AS F)|00951||0.32|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.25|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630|<|0.04|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||10|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||147|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||14|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||74|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E.COLI, COLILERT, IDEXX, HOLDING TIME|31704||6|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||09/27/2012|11:00|0.1|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|70953||28.3|1342329|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||230|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||73|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, VOLATILE NONFILTRABLE (MG/L)|00535||17|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, KJELDAHL, TOTAL (MG/L AS N)|00625||1.92|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITRITE PLUS NITRATE, TOTAL ONE LAB DETERMINED VALUE (MG/L AS N)|00630||0.46|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CARBON, TOTAL ORGANIC, NPOC (TOC), MG/L|00680||8|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLORIDE (MG/L AS CL)|00940||104|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||SULFATE (MG/L AS SO4)|00945||40|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||FLUORIDE, TOTAL (MG/L AS F)|00951|<|0.25|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E. COLI, COLILERT, IDEXX METHOD, MPN/100ML|31699||530|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||E.COLI, COLILERT, IDEXX, HOLDING TIME|31704||6|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||01/07/2013|10:32|0.15|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||CHLOROPHYLL-A, FLUOROMETRIC METHOD, UG/L|70953||105|1356345|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||NITROGEN, AMMONIA, TOTAL (MG/L AS N)|00610|<|0.05|1314548|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||ALKALINITY, TOTAL (MG/L AS CACO3)|00410||276|1314548|28.9281|-96.171178|
1502|12517|TRES PALACIOS CREEK AT FM 456||||04/11/2012|10:27|0.2|TEXAS COMMISSION ON ENVIRONMENTAL QUALITY|TCEQ REGIONAL OFFICE|Routine - Monitoring not intentionally targeted toward any environmental condition or event|||RESIDUE, TOTAL NONFILTRABLE (MG/L)|00530||51|1314548|28.9281|-96.171178|
